horizon,day,slot,index,feature,coefficient,residual_sigma2,n_obs
5,3,1,21,M_Y_day4_anticipated_affect,0.0,0.0010962063183543595,319
5,3,1,22,M_Y_day5_fourSC_morning,0.0,0.0010962063183543595,319
5,3,1,23,M_Y_day5_fourSC_afternoon,0.0,0.0010962063183543595,319
5,3,1,24,M_Y_day5_anticipated_affect,0.0,0.0010962063183543595,319
5,3,1,25,M_Y_day6_fourSC_morning,0.0,0.0010962063183543595,319
5,3,1,26,M_Y_day6_fourSC_afternoon,0.0,0.0010962063183543595,319
5,3,1,27,M_Y_day6_anticipated_affect,0.0,0.0010962063183543595,319
5,3,1,28,M_E_day1_pageview_morning,0.05580272482916191,0.0010962063183543595,319
5,3,1,29,M_E_day1_pageview_afternoon,-0.055086326093016176,0.0010962063183543595,319
5,3,1,30,M_E_day1_morning_fitbit_wear,0.020197921307894735,0.0010962063183543595,319
5,3,1,31,M_E_day1_daily_survey_complete,0.031135907256327124,0.0010962063183543595,319
5,3,1,32,M_E_day2_pageview_morning,0.04210807330955575,0.0010962063183543595,319
5,3,1,33,M_E_day2_pageview_afternoon,-0.004246845948750729,0.0010962063183543595,319
5,3,1,34,M_E_day2_morning_fitbit_wear,-0.12874354687172251,0.0010962063183543595,319
5,3,1,35,M_E_day2_daily_survey_complete,-0.013381936781974215,0.0010962063183543595,319
5,3,1,36,M_E_day3_pageview_morning,0.0,0.0010962063183543595,319
5,3,1,37,M_E_day3_pageview_afternoon,0.0,0.0010962063183543595,319
5,3,1,38,M_E_day3_morning_fitbit_wear,0.0,0.0010962063183543595,319
5,3,1,39,M_E_day3_daily_survey_complete,0.0,0.0010962063183543595,319
5,3,1,40,M_E_day4_pageview_morning,0.0,0.0010962063183543595,319
5,3,1,41,M_E_day4_pageview_afternoon,0.0,0.0010962063183543595,319
5,3,1,42,M_E_day4_morning_fitbit_wear,0.0,0.0010962063183543595,319
5,3,1,43,M_E_day4_daily_survey_complete,0.0,0.0010962063183543595,319
5,3,1,44,M_E_day5_pageview_morning,0.0,0.0010962063183543595,319
5,3,1,45,M_E_day5_pageview_afternoon,0.0,0.0010962063183543595,319
5,3,1,46,M_E_day5_morning_fitbit_wear,0.0,0.0010962063183543595,319
5,3,1,47,M_E_day5_daily_survey_complete,0.0,0.0010962063183543595,319
5,3,1,48,M_E_day6_pageview_morning,0.0,0.0010962063183543595,319
5,3,1,49,M_E_day6_pageview_afternoon,0.0,0.0010962063183543595,319
5,3,1,50,M_E_day6_morning_fitbit_wear,0.0,0.0010962063183543595,319
5,3,1,51,M_E_day6_daily_survey_complete,0.0,0.0010962063183543595,319
5,3,1,52,yesterday_step_count,0.0007277568003360215,0.0010962063183543595,319
