horizon,day,slot,index,feature,coef_unified_kernel,coef_legacy_separate,difference,abs_difference,relative_abs_diff,sigma2_primary,sigma2_legacy,n_obs_primary,n_obs_legacy
3,2,1,30,M_E_day1_morning_fitbit_wear,-0.05721975937929969,0.02841629836160076,0.08563605774090045,0.08563605774090045,1.496616879725658,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,31,M_E_day1_daily_survey_complete,0.022928930097609306,0.016347080347978417,-0.006581849749630889,0.006581849749630889,0.2870543772261379,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,32,M_E_day2_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,33,M_E_day2_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,34,M_E_day2_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,35,M_E_day2_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,36,M_E_day3_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,37,M_E_day3_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,38,M_E_day3_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,39,M_E_day3_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,40,M_E_day4_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,41,M_E_day4_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,42,M_E_day4_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,43,M_E_day4_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,44,M_E_day5_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,45,M_E_day5_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,46,M_E_day5_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,47,M_E_day5_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,48,M_E_day6_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,49,M_E_day6_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,50,M_E_day6_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,51,M_E_day6_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,52,yesterday_step_count,0.01026620037487637,0.005746774402190242,-0.0045194259726861275,0.0045194259726861275,0.4402238226078412,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,53,ema_step_count,0.0044083294857826605,0.0017513534953510364,-0.002656975990431624,0.002656975990431624,0.6027171968430806,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,54,prior2hour_step_count,0.004518265661357416,-0.0007371624262659617,-0.0052554280876233785,0.0052554280876233785,1.1631516341702886,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,55,previous7days_rpa,0.073619135851149,0.14205697914309867,0.06843784329194967,0.06843784329194967,0.48176332979043557,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,56,active_status_fraction_7days,0.12428417297121751,0.08339317587167568,-0.04089099709954183,0.04089099709954183,0.32901210284443555,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,57,recent_burden,0.0011902949363859854,-0.010034621240371916,-0.011224916176757901,0.011224916176757901,1.1186188205686445,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,58,salience_yesterday,0.013881315485883424,0.015817531905124232,0.001936216419240808,0.001936216419240808,0.12240951564722644,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,59,walk_interaction_7d,-0.007809746418014208,-0.05515697008402946,-0.04734722366601525,0.04734722366601525,0.8584087123328862,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,60,A,-0.023666299167430002,-0.0013416993859192443,0.02232459978151076,0.02232459978151076,0.943307596323902,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,61,A*E_w,0.0021109523304902907,0.001776196968062378,-0.0003347553624279127,0.0003347553624279127,0.15858025668924616,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,62,A*b_hat,0.010774647092910285,0.006599146757243117,-0.004175500335667168,0.004175500335667168,0.38753012508545603,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,63,A*weekday_vs_weekend,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,64,A*slot_pm,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,65,A*weekday_vs_weekend*E_w,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,66,A*slot_pm*E_w,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,67,A*weekday_vs_weekend*b_hat,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,68,A*slot_pm*b_hat,0.0,0.0,0.0,0.0,0.0,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,69,A*yesterday_step_count,-0.009355901983205803,-0.006621079988507148,0.002734821994698655,0.002734821994698655,0.29230981679882534,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,70,A*ema_step_count,0.004512621194555547,0.00026521461164191897,-0.0042474065829136275,0.0042474065829136275,0.941228257323726,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,71,A*prior2hour_step_count,-0.007891000457775013,-0.004633043711659442,0.0032579567461155706,0.0032579567461155706,0.41286992233101466,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,72,A*previous7days_rpa,-0.021263811312521023,-0.007199275050201755,0.01406453626231927,0.01406453626231927,0.6614306370390656,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,73,A*active_status_fraction_7days,0.017704032295068988,0.0035571224319037105,-0.014146909863165278,0.014146909863165278,0.7990784035739442,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,74,A*recent_burden,-0.0037895527881597205,-0.0013228985341915355,0.002466654253968185,0.002466654253968185,0.6509090628517249,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,75,A*salience_yesterday,0.012605130769441131,0.0008414127930372625,-0.01176371797640387,0.01176371797640387,0.9332483884199666,0.000938030222344443,0.0005883646013306846,319,319
3,2,1,76,A*walk_interaction_7d,0.0739858800577374,0.027019035942020868,-0.046966844115716534,0.046966844115716534,0.6348082104188577,0.000938030222344443,0.0005883646013306846,319,319
4,2,2,0,intercept,-0.03018525778992976,0.04963788768895514,0.0798231454788849,0.0798231454788849,1.6081092325902144,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,1,weekday_vs_weekend,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,2,slot_pm,-0.030185257789936314,0.04963788768896917,0.07982314547890548,0.07982314547890548,1.6081092325901745,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,3,E_w,-0.001035981687079761,-0.01725416755184351,-0.01621818586476375,0.01621818586476375,0.9399575966810946,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,4,weekday_vs_weekend*E_w,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,5,slot_pm*E_w,-0.0010359816870798451,-0.017254167551843724,-0.016218185864763878,0.016218185864763878,0.9399575966810902,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,6,b_hat,0.293785520642627,0.458277090723376,0.16449157008074905,0.16449157008074905,0.3589347436528068,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,7,weekday_vs_weekend*b_hat,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,8,slot_pm*b_hat,0.2937855206426367,0.4582770907233702,0.1644915700807335,0.1644915700807335,0.35893474365277744,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,9,b_tilde,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,10,M_Y_day1_fourSC_morning,-0.032126333363856785,-0.017058923117267342,0.015067410246589443,0.015067410246589443,0.46900497719234874,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,11,M_Y_day1_fourSC_afternoon,-0.03524102433298898,-0.00349279220902708,0.0317482321239619,0.0317482321239619,0.9008884595401079,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,12,M_Y_day1_anticipated_affect,0.4697221834573103,0.4160608621846449,-0.05366132127266543,0.05366132127266543,0.1142405514632083,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,13,M_Y_day2_fourSC_morning,0.011743524537200348,-0.0073757606813683345,-0.019119285218568684,0.019119285218568684,1.6280704449506531,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,14,M_Y_day2_fourSC_afternoon,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,15,M_Y_day2_anticipated_affect,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,16,M_Y_day3_fourSC_morning,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,17,M_Y_day3_fourSC_afternoon,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,18,M_Y_day3_anticipated_affect,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,19,M_Y_day4_fourSC_morning,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,20,M_Y_day4_fourSC_afternoon,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,21,M_Y_day4_anticipated_affect,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,22,M_Y_day5_fourSC_morning,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,23,M_Y_day5_fourSC_afternoon,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,24,M_Y_day5_anticipated_affect,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,25,M_Y_day6_fourSC_morning,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,26,M_Y_day6_fourSC_afternoon,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,27,M_Y_day6_anticipated_affect,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,28,M_E_day1_pageview_morning,0.046436071185318874,-0.010776375957234957,-0.05721244714255383,0.05721244714255383,1.232069072213887,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,29,M_E_day1_pageview_afternoon,-0.05068737857843565,-0.01094828568462538,0.03973909289381027,0.03973909289381027,0.7840037107524989,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,30,M_E_day1_morning_fitbit_wear,-0.07016490975651621,0.024720604729500013,0.09488551448601622,0.09488551448601622,1.3523214782899968,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,31,M_E_day1_daily_survey_complete,0.023967359429379644,0.021829888069802985,-0.0021374713595766585,0.0021374713595766585,0.08918259710147734,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,32,M_E_day2_pageview_morning,0.04094961109835575,0.033000966675968274,-0.007948644422387477,0.007948644422387477,0.1941079343414482,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,33,M_E_day2_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,34,M_E_day2_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,35,M_E_day2_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,36,M_E_day3_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,37,M_E_day3_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,38,M_E_day3_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,39,M_E_day3_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,40,M_E_day4_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,41,M_E_day4_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,42,M_E_day4_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,43,M_E_day4_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,44,M_E_day5_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,45,M_E_day5_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,46,M_E_day5_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,47,M_E_day5_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,48,M_E_day6_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,49,M_E_day6_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,50,M_E_day6_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,51,M_E_day6_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,52,yesterday_step_count,0.005265109642617427,0.000141932332410618,-0.005123177310206809,0.005123177310206809,0.9730428534171874,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,53,ema_step_count,0.015500863621221465,0.013246455188376551,-0.002254408432844914,0.002254408432844914,0.1454376019255156,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,54,prior2hour_step_count,-0.015251593007514426,0.0006771858050709238,0.01592877881258535,0.01592877881258535,1.0444009884565681,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,55,previous7days_rpa,0.03064312396907352,0.13715962692081718,0.10651650295174366,0.10651650295174366,0.7765878731445958,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,56,active_status_fraction_7days,0.14201137088039734,0.10189090941865636,-0.040120461461740975,0.040120461461740975,0.2825158380840547,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,57,recent_burden,0.0027599202964618047,-0.008504377898466163,-0.011264298194927969,0.011264298194927969,1.3245293576335055,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,58,salience_yesterday,0.01364554491896156,0.015454787052656136,0.0018092421336945753,0.0018092421336945753,0.11706677856707383,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,59,walk_interaction_7d,-0.005287584065466635,-0.077374701708125,-0.07208711764265836,0.07208711764265836,0.931662624233272,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,60,A,0.007765923680048897,0.010746083682371637,0.00298016000232274,0.00298016000232274,0.2773252182291796,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,61,A*E_w,-0.00457338798451771,-0.001973301729450316,0.0026000862550673944,0.0026000862550673944,0.5685251861135477,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,62,A*b_hat,0.010119956368381736,0.010096497737756126,-2.345863062560953e-05,2.345863062560953e-05,0.0023180564986329836,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,63,A*weekday_vs_weekend,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,64,A*slot_pm,0.007765923680048996,0.010746083682371626,0.00298016000232263,0.00298016000232263,0.2773252182291696,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,65,A*weekday_vs_weekend*E_w,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,66,A*slot_pm*E_w,-0.004573387984517751,-0.001973301729450511,0.00260008625506724,0.00260008625506724,0.568525186113509,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,67,A*weekday_vs_weekend*b_hat,0.0,0.0,0.0,0.0,0.0,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,68,A*slot_pm*b_hat,0.010119956368381663,0.01009649773775594,-2.3458630625722288e-05,2.3458630625722288e-05,0.0023180564986441422,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,69,A*yesterday_step_count,-0.0023224613895822853,0.006054695737440749,0.008377157127023034,0.008377157127023034,1.3835801979644915,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,70,A*ema_step_count,-0.007330417820350961,-0.010048232735675577,-0.0027178149153246154,0.0027178149153246154,0.2704769074142954,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,71,A*prior2hour_step_count,0.01737438069946027,-0.0031727680400704143,-0.020547148739530684,0.020547148739530684,1.1826118636947431,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,72,A*previous7days_rpa,0.03496772017081935,-0.011030782544112536,-0.04599850271493189,0.04599850271493189,1.3154561547114458,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,73,A*active_status_fraction_7days,-0.013783591534294991,-0.036036579621142,-0.022252988086847007,0.022252988086847007,0.6175111045719663,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,74,A*recent_burden,-0.0035116253820840298,-0.00533501888575488,-0.0018233935036708507,0.0018233935036708507,0.34177826596631605,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,75,A*salience_yesterday,-0.005384863446063969,-0.017166372393602542,-0.011781508947538573,0.011781508947538573,0.6863132569539988,0.0025243661302536296,0.002266529944072048,319,319
4,2,2,76,A*walk_interaction_7d,0.004452111023849895,0.01641742463162394,0.011965313607774045,0.011965313607774045,0.7288179404658847,0.0025243661302536296,0.002266529944072048,319,319
5,3,1,0,intercept,-0.08154453119796408,0.07102539156961375,0.15256992276757783,0.15256992276757783,1.871001286366915,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,1,weekday_vs_weekend,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,2,slot_pm,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,3,E_w,-0.0051300435766399935,-0.03763946246596104,-0.032509418889321046,0.032509418889321046,0.8637057162737297,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,4,weekday_vs_weekend*E_w,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,5,slot_pm*E_w,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,6,b_hat,0.6178263315892107,0.9480084887834193,0.3301821571942085,0.3301821571942085,0.3482902960267073,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,7,weekday_vs_weekend*b_hat,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,8,slot_pm*b_hat,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,9,b_tilde,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,10,M_Y_day1_fourSC_morning,-0.03542924978919937,-0.02828298020138525,0.007146269587814117,0.007146269587814117,0.20170536012853035,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,11,M_Y_day1_fourSC_afternoon,-0.052664251132450546,-0.02390672820653956,0.028757522925910987,0.028757522925910987,0.54605396084691,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,12,M_Y_day1_anticipated_affect,0.3281006317702258,0.33695988294543405,0.00885925117520825,0.00885925117520825,0.026291708964781665,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,13,M_Y_day2_fourSC_morning,0.016059186688827082,-0.002778936747024282,-0.018838123435851364,0.018838123435851364,1.1730434299613492,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,14,M_Y_day2_fourSC_afternoon,0.035659416232978615,0.0387809181503091,0.003121501917330488,0.003121501917330488,0.08049066567305108,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,15,M_Y_day2_anticipated_affect,0.23892382507070525,0.22346174822282489,-0.015462076847880368,0.015462076847880368,0.06471550856556328,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,16,M_Y_day3_fourSC_morning,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,17,M_Y_day3_fourSC_afternoon,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,18,M_Y_day3_anticipated_affect,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,19,M_Y_day4_fourSC_morning,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,20,M_Y_day4_fourSC_afternoon,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,21,M_Y_day4_anticipated_affect,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,22,M_Y_day5_fourSC_morning,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,23,M_Y_day5_fourSC_afternoon,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,24,M_Y_day5_anticipated_affect,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,25,M_Y_day6_fourSC_morning,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,26,M_Y_day6_fourSC_afternoon,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,27,M_Y_day6_anticipated_affect,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,28,M_E_day1_pageview_morning,0.05580272482916191,-0.008878660890416393,-0.06468138571957831,0.06468138571957831,1.1591080169937598,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,29,M_E_day1_pageview_afternoon,-0.055086326093016176,-0.014991551801366437,0.04009477429164974,0.04009477429164974,0.7278534826219413,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,30,M_E_day1_morning_fitbit_wear,0.020197921307894735,0.03196558953103468,0.011767668223139943,0.011767668223139943,0.3681354980709796,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,31,M_E_day1_daily_survey_complete,0.031135907256327124,0.04495951787409565,0.013823610617768524,0.013823610617768524,0.3074679460860785,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,32,M_E_day2_pageview_morning,0.04210807330955575,0.03595568908324996,-0.00615238422630579,0.00615238422630579,0.14610937387414508,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,33,M_E_day2_pageview_afternoon,-0.004246845948750729,0.015006698941345707,0.019253544890096435,0.019253544890096435,1.2829966780402338,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,34,M_E_day2_morning_fitbit_wear,-0.12874354687172251,-0.024495056103500223,0.10424849076822229,0.10424849076822229,0.8097376008452943,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,35,M_E_day2_daily_survey_complete,-0.013381936781974215,-0.08762814375848095,-0.07424620697650673,0.07424620697650673,0.8472872275047014,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,36,M_E_day3_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,37,M_E_day3_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,38,M_E_day3_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,39,M_E_day3_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,40,M_E_day4_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,41,M_E_day4_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,42,M_E_day4_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,43,M_E_day4_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,44,M_E_day5_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,45,M_E_day5_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,46,M_E_day5_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,47,M_E_day5_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,48,M_E_day6_pageview_morning,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,49,M_E_day6_pageview_afternoon,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,50,M_E_day6_morning_fitbit_wear,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,51,M_E_day6_daily_survey_complete,0.0,0.0,0.0,0.0,0.0,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,52,yesterday_step_count,0.0007277568003360215,0.010140120563509403,0.009412363763173382,0.009412363763173382,0.9282299657308857,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,53,ema_step_count,0.0022163788954280357,0.003080761119592632,0.0008643822241645961,0.0008643822241645961,0.2805742446785011,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,54,prior2hour_step_count,-0.009083716258254056,-0.0034267727978409828,0.005656943460413073,0.005656943460413073,0.6227565128174063,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,55,previous7days_rpa,0.054905641118363636,0.14642644957977893,0.0915208084614153,0.0915208084614153,0.6250292124412341,0.0010962063183543595,0.0003365335098801184,319,319
5,3,1,56,active_status_fraction_7days,0.14514719859898298,0.08586110055468459,-0.059286098044298394,0.059286098044298394,0.4084549933898194,0.0010962063183543595,0.0003365335098801184,319,319
